recency,frequency,monetary,country
0.7004412319975292,0.44564274054557573,0.22476034458169142,Belgium
-0.6396092558291148,-0.365925699086427,-0.2059775476652395,Spain
0.8204457532954376,1.168515175846212,0.7778175079213143,Switzerland
0.7604434926464834,-0.30383849605447055,-0.18007478725811327,Switzerland
-0.41960096678294934,-0.2107076915065358,-0.1492929259500272,Austria
0.3604284216534553,-0.3348820975704488,0.1647651031814564,Spain
0.1904220164814184,-0.002272081327824707,0.04660247428912599,Cyprus
0.48043294295136374,0.15294592625206654,0.1261041006055187,Switzerland
0.2604246539051983,-0.12201168717516937,0.035066512017474884,Switzerland
0.2104227700310698,-0.2328816925893774,-0.12254191665252188,Switzerland
-0.019585895789921315,-0.24618609323908236,-0.1359580526457612,Switzerland
0.7404427390968319,-0.1264464873917377,-0.0955816281012223,Spain
0.3904295519779324,-0.03331568284380296,-0.0783060709755103,Belgium
0.8204457532954376,-0.2727948945384923,-0.09308140893089244,Belgium
0.7504431158716577,-0.19296849064026253,-0.14538563775418667,Belgium
-0.9496209358487114,-0.2328816925893774,-0.14679381996721752,Germany
0.9004487674940431,1.6341691985858857,1.9748425198113029,Germany
0.6004374642492721,1.1019931725976873,0.5035937810120406,Germany
0.6304385945737492,0.339207535347936,0.20926032155067048,Germany
0.7504431158716577,1.470081590572858,0.5873032561547232,Germany
0.3904295519779324,-0.24175129302251405,-0.14747954347964992,Germany
0.770443869421309,0.6319043496414453,0.530790065317619,Germany
0.7004412319975292,0.9290359641515228,1.24359965649111,Germany
0.8904483907192174,-0.24175129302251405,-0.1521983453777035,Greece
0.8104453765206119,-0.26392529410535565,-0.1693180562505899,Germany
0.640438971348575,0.2815551325325478,0.13730165387103432,Germany
0.7004412319975292,0.5565127459597837,0.3931332965718528,Germany
0.7504431158716577,-0.06879408457634953,0.04861957007569664,Sweden
0.6004374642492721,1.1197323734639606,0.2759703100726463,Spain
0.8304461300702632,-0.15749008890771596,-0.08344009181859192,France
-2.439677075297741,-0.3348820975704488,-0.19072131270113854,France
0.8704476371695661,0.6851219522402651,0.3751119038076186,France
0.5404352036003179,-0.28609929518819727,-0.1767541488854089,France
0.2904257842296754,-0.31270809648760717,-0.19870509359588734,Germany
-0.7296126468025461,-0.30383849605447055,-0.17972190681421543,France
0.770443869421309,-0.05992448414321288,-0.08929100542467105,France
0.11041900228281279,-0.3393168977870171,-0.11188871208437552,Germany
0.7104416087723548,-0.2994036958379022,-0.1830659221248436,Germany
0.6904408552227034,-0.13088128760830603,0.2459699064037283,Germany
-2.439677075297741,0.25938113144970626,0.013488485126257579,Germany
-0.029586272564747017,0.2505115310165696,0.1865312587635845,Spain
0.7404427390968319,-0.36149089886985875,-0.17434409790421385,Germany
-1.399637890715868,-0.2994036958379022,-0.21982337404126925,France
-0.41960096678294934,-0.30383849605447055,-0.0827554814936797,Spain
0.6604397248982263,-0.09983768609232778,-0.1837137972615898,France
-1.9196574830068045,-0.37036049930299536,-0.20835754258338968,France
-0.49960398098155495,-0.25505569367221903,-0.1186268361440401,Spain
0.2604246539051983,-0.26392529410535565,-0.21329118967283844,Israel
-0.19959267773678394,-0.24618609323908236,-0.15984594364135715,France
-1.7496510778347676,-0.17522928977398924,-0.11471843476067942,Italy
-2.6096834804697777,-0.33044729735388045,-0.18529229716520856,Italy
0.1504205093821156,-0.28609929518819727,-0.0819484205415474,Germany
0.640438971348575,0.835905159603588,0.04824331269387495,Germany
0.9204495210436946,0.1485111260354982,0.0009651255242046214,Germany
0.2904257842296754,-0.3260124971373122,-0.1911766063968932,Germany
0.1304197558324642,0.2726855320994112,0.0652372333769808,Germany
-0.49960398098155495,-0.2328816925893774,-0.1612496731043073,Germany
0.5304348268254923,-0.34818649822015374,-0.20655195242565366,Germany
0.7304423623220062,0.06868472213726844,-0.028770339514909905,France
0.8304461300702632,0.23720713036686464,0.2713394499886872,Germany
0.9204495210436946,-0.08653328544262281,-0.08143635428226345,Germany
0.11041900228281279,-0.32157769692074384,-0.1891873402983271,Germany
0.8304461300702632,0.006597519105311936,-0.01277272166236741,Germany
0.3304272913289782,-0.10870728652546441,-0.04296236720971641,Germany
0.7804442461961347,-0.3260124971373122,-0.21406596818688545,Germany
0.6204382177989235,-0.33044729735388045,-0.18906266329606666,France
-0.37959945968364656,-0.12201168717516937,-0.10675914399137462,Germany
0.010415234534555786,-0.2506208934556507,-0.14826211430633823,France
0.4904333197261894,0.7560787557053582,1.1748146864315143,France
0.6304385945737492,-0.3082732962710389,-0.18749084251756898,Spain
0.7004412319975292,0.8092963583041781,0.3918564704862036,Spain
0.7304423623220062,1.7184304027006838,1.2636926912304038,Spain
0.6304385945737492,-0.1707944895574209,-0.11878156920934548,Spain
0.5604359571499693,-0.3171428967041755,-0.1865168034374093,Spain
0.170421262931767,-0.17966408999055755,-0.11664313598307492,Spain
0.4604321894017123,-0.09540288587575946,-0.09870857184541489,Spain
-1.0496247035969686,-0.365925699086427,-0.2048732656452185,Spain
-0.7396130235773718,-0.37923009973613203,-0.21740775712247326,Spain
0.1304197558324642,-0.14862048847457932,-0.12060163080484383,Spain
-2.6496849875690804,-0.3570560986532904,-0.2093037519755448,Spain
0.5404352036003179,-0.31270809648760717,-0.17926772630598098,Italy
0.8404465068450889,0.44564274054557573,0.1830146993873281,France
0.4204306823024095,0.12633712495265662,-0.16126303135454947,Spain
0.7604434926464834,-0.25505569367221903,1.1068134003861267,Spain
0.8504468836199146,-0.3526212984367221,-0.19795369201976415,USA
-2.1796672791522727,-0.3082732962710389,-0.16547644611844015,Germany
0.8704476371695661,0.06424992192070011,0.009550027679851985,Germany
-2.099664264953667,-0.33044729735388045,-0.20141681839505188,Germany
0.8404465068450889,0.34364233556450435,0.1929732749428806,France
-1.6896488171858133,-0.3082732962710389,-0.17714376451747277,France
-1.9596589901061072,-0.36149089886985875,-0.2117616700201077,Saudi Arabia
0.06041711840868429,-0.3171428967041755,-0.18886006316739343,Germany
0.7004412319975292,1.5765167957704975,0.8185334546595089,France
0.9004487674940431,0.4323383398958708,0.23115004094753885,Germany
0.5304348268254923,-0.2506208934556507,-0.1701629655784084,France
0.8404465068450889,-0.13531608782487434,-0.11441342138014939,Germany
-1.3496360068417395,-0.2772296947550606,-0.21013418986560092,France
-2.229669163026401,-0.3526212984367221,-0.20368772093622414,France
0.570436333924795,-0.01114168176096135,-0.08152874884643861,Poland
0.570436333924795,0.24607673080000128,-0.15825297229997604,France
0.7104416087723548,0.104163123869815,0.08307606338790512,Italy
0.1404201326072899,-0.2727948945384923,-0.17897829755073352,France
-1.5396431655634277,-0.2949688956213339,-0.18173009710062463,Germany
0.5304348268254923,-0.3348820975704488,-0.20599647185308262,Germany
-1.4596401513648223,-0.30383849605447055,-0.17108134528255897,Finland
0.9004487674940431,0.6939915526734017,0.5825488322560237,France
0.8904483907192174,0.02433671997158522,0.03227463771685722,Italy
-1.4196386442655193,-0.01557648197752967,-0.000903916322181767,Germany
0.7504431158716577,-0.3526212984367221,-0.20608218729213668,Italy
0.8504468836199146,-0.3836648999527003,-0.21197540202398274,Finland
0.5304348268254923,-0.3570560986532904,-0.20408290250588892,Finland
0.640438971348575,-0.24618609323908236,-0.1560176917594496,France
-1.1896299784445283,-0.09983768609232778,0.8700718104689176,Germany
-2.2496699165760528,-0.28609929518819727,-0.1775946054631467,Italy
0.00041485775973008535,-0.32157769692074384,-0.17929221643142498,Germany
-0.15959117063748113,-0.3082732962710389,-0.18146293209578085,France
0.5504355803751436,0.12190232473608828,0.14360118204774702,Italy
0.4104303055275838,-0.28166449497162893,-0.15918025750428802,Spain
0.7304423623220062,0.5121647437941006,0.1962549517523785,Spain
0.8304461300702632,0.18398952776804478,0.10852019053671615,France
0.6304385945737492,-0.1264464873917377,-0.1130597853556075,France
0.640438971348575,-0.11757688695860105,0.06131658693089806,Germany
-0.9696216893983629,-0.2772296947550606,-0.16376770327496004,Germany
0.3404276681038039,-0.34818649822015374,-0.21096017500557634,France
0.7104416087723548,-0.38809970016926865,-0.14571848082272126,Germany
0.1304197558324642,-0.33044729735388045,-0.19971030192661213,France
0.3204269145541525,0.04651072105442683,-0.05217622031426684,USA
0.1404201326072899,-0.13531608782487434,-0.10256576660284722,Germany
0.7004412319975292,0.06868472213726844,0.00571287029778293,Italy
0.4004299287527581,-0.11314208674203273,-0.09516640915619423,Italy
0.1804216397065927,-0.3171428967041755,-0.14963244814368284,Germany
0.3504280448786296,0.27712033231597955,0.14428690556017942,Germany
-1.8496548455830246,-0.31270809648760717,-0.1928731041776513,Germany
0.9004487674940431,0.06424992192070011,0.027047109122080266,France
-0.029586272564747017,-0.2594904938887873,-0.1486016364999939,France
0.6304385945737492,-0.21957729193967243,-0.18871200922720918,France
0.7104416087723548,-0.3526212984367221,-0.20826737439425488,Italy
0.7604434926464834,-0.002272081327824707,0.17733299028431662,Germany
0.7804442461961347,0.006597519105311936,-0.0789038526738483,France
0.9104491442688688,1.6696476003184324,1.2959116776270456,Germany
-1.399637890715868,-0.3526212984367221,-0.207956795076124,Germany
-1.8396544688081988,-0.32157769692074384,-0.19404195107384292,Germany
-0.1395904170878297,-0.2328816925893774,-0.15663551083315086,France
-1.1896299784445283,-0.020011282194097993,0.07075419072700519,Germany
0.6904408552227034,0.9024271628521128,0.5089782690471634,Germany
0.8204457532954376,0.6185999489917403,0.2705390681616759,Germany
0.8804480139443918,-0.21957729193967243,-0.1404575566023388,Germany
0.8304461300702632,-0.11757688695860105,-0.08653252674965886,Finland
0.3504280448786296,-0.26392529410535565,-0.15670564164692236,Finland
0.3404276681038039,0.04651072105442683,0.01288625067783887,Germany
0.030415988084207188,0.04651072105442683,-0.039967892780425514,Germany
0.2504242771303726,1.2926895819101252,0.44023003417573336,France
0.5904370874744465,-0.22844689237280907,-0.15323360977147318,Sweden
-1.4596401513648223,-0.30383849605447055,-0.17389325695853994,Sweden
0.6904408552227034,-0.1663596893408526,-0.09725252256901622,France
-0.22959380806126103,-0.3570560986532904,-0.20731114631441813,Sweden
0.670440101673052,-0.19296849064026253,-0.11521046364460005,Germany
-0.35959870613399514,-0.2949688956213339,0.14431584843570414,France
-0.3695990829088208,-0.26392529410535565,-0.1748049575375694,Germany
0.5904370874744465,-0.07766368500948617,-0.030394480106856143,Germany
0.8804480139443918,-0.20183809107339917,-0.07806228290859034,USA
0.7004412319975292,0.13964152560236157,0.18641437407396538,Germany
-0.6196085022794634,-0.3082732962710389,-0.1926003732352066,Germany
-0.14959079386265542,-0.26392529410535565,-0.1585969472437124,Germany
0.8904483907192174,-0.31270809648760717,-0.19300223392999247,France
-2.4196763217480894,-0.36149089886985875,-0.2153149645845302,France
-2.3896751914236125,-0.1885336904236942,-0.12559427683286226,France
-0.5596062416305092,-0.2107076915065358,0.017992441832915918,Israel
0.8204457532954376,-0.2328816925893774,-0.1609936399746653,Germany
0.7504431158716577,0.15738072646863485,0.22296588629915728,France
0.8104453765206119,-0.19296849064026253,-0.04508855537326495,France
0.7404427390968319,-0.24175129302251405,-0.15163507249249114,Germany
0.6304385945737492,-0.37923009973613203,-0.2177995991295775,France
0.8104453765206119,-0.34375169800358546,-0.20072107619493784,France
0.9204495210436946,0.6185999489917403,0.20054740283020223,Germany
0.8404465068450889,-0.23731649280594572,0.31543948678823647,Finland
-2.3196725539998324,-0.38809970016926865,-0.22099222093746088,Germany
0.3404276681038039,-0.25505569367221903,-0.15897320462553408,Finland
0.8104453765206119,0.3125987340485261,0.19580188443166427,Germany
-0.5796069951801606,0.04651072105442683,0.07745669278602388,France
0.8204457532954376,0.006597519105311936,0.10551124466966293,France
-2.369674437873961,-0.3570560986532904,-0.20285839623368818,France
0.8704476371695661,-0.21514249172310412,-0.16004297783242946,Germany
0.5404352036003179,-0.03331568284380296,-0.008640569587450037,France
0.6804404784478777,-0.20183809107339917,-0.07979662906503464,Sweden
0.5004336965010151,0.3303379349147994,1.7343728648890024,France
0.3404276681038039,-0.1885336904236942,-0.10410530494325958,France
0.9204495210436946,-0.1663596893408526,-0.12995463234941707,France
0.7804442461961347,2.4279984373516155,1.3068064438870717,France
0.8904483907192174,1.9224312126628267,1.138968935094118,France
0.8804480139443918,1.1241671736805288,0.7155958914807142,France
0.8504468836199146,0.06424992192070011,0.026205539356822315,France
0.640438971348575,0.29485953318225283,0.09070919021379639,France
-2.78969026241664,-0.37036049930299536,-0.21808234875970384,France
-0.20959305451160962,0.3569467362142093,0.31454114445944914,Israel
0.670440101673052,-0.0820984852260545,-0.08912291410912353,France
-1.129627717795574,-0.33044729735388045,-0.1847011945919917,France
0.640438971348575,-0.2594904938887873,-0.11270133897410874,France
-0.34959832935916946,-0.22844689237280907,-0.13272646927467147,Germany
0.2204231468058955,-0.23731649280594572,-0.13119472324690035,France
0.8504468836199146,-0.28166449497162893,-0.1632066567647881,France
0.640438971348575,-0.21957729193967243,-0.12140757856945593,Sweden
0.8504468836199146,0.7871223572213365,0.3219082194680169,France
0.1304197558324642,-0.1663596893408526,-0.1392052206421335,Germany
0.7304423623220062,-0.34818649822015374,-0.20362649562261412,Germany
0.2104227700310698,-0.3082732962710389,-0.19644087017983616,Germany
0.8504468836199146,-0.01114168176096135,0.03257408515978631,Finland
0.770443869421309,1.0798191715148457,0.5365641689848054,Germany
-1.9896601204305844,-0.25505569367221903,-0.160833340971759,France
0.6304385945737492,0.29485953318225283,0.073992453223216,Germany
0.770443869421309,0.5165995440106689,0.852512390525559,Germany
-0.03958664933957272,-0.05992448414321288,-0.10009782987060263,Germany
0.640438971348575,0.18842432798461312,0.2613664029953723,Germany
0.9204495210436946,-0.2328816925893774,-0.13354577528952577,Germany
0.8304461300702632,0.7472091552722215,0.2961791163140391,France
-0.1395904170878297,-0.31270809648760717,-0.1897828956216247,Sweden
0.8904483907192174,-0.09540288587575946,-0.11073211025090592,France
-0.5896073719549862,-0.15749008890771596,-0.11323789535883669,Greece
0.2104227700310698,-0.3171428967041755,-0.20148360964626283,France
0.8704476371695661,-0.22844689237280907,-0.15621027320044115,France
0.9004487674940431,1.168515175846212,0.4156096657918573,Germany
0.6104378410240978,0.3125987340485261,0.06767177448361988,France
0.07041749518351,-0.1663596893408526,-0.11695037573864527,France
0.8904483907192174,-0.09540288587575946,-0.14729141478873906,France
0.8704476371695661,-0.1663596893408526,-0.11319002829546883,France
-2.78969026241664,-0.2949688956213339,-0.18038314020120383,Italy
0.640438971348575,0.1485111260354982,0.06243645357620163,France
0.8204457532954376,0.21503312928402302,0.21512125384443126,France
0.2104227700310698,-0.19740329085683084,-0.13490609043918877,France
-0.20959305451160962,-0.28609929518819727,-0.1775767944628238,France
0.6904408552227034,0.8137311585207464,1.8754638171345317,France
-0.8696179216501059,-0.34818649822015374,-0.20170513396277914,France
-1.4196386442655193,-0.30383849605447055,-0.18526446747720401,USA
-2.599683103694952,-0.3836648999527003,-0.21571571209179588,France
-2.229669163026401,-0.2107076915065358,-0.14122454280374455,France
-2.399675568198438,-0.3836648999527003,-0.2019567143423404,France
-2.799690639191466,-0.3526212984367221,-0.21071193418857564,Germany
0.1404201326072899,-0.2328816925893774,-0.11523495377004407,United Arab Emirates
0.2904257842296754,-0.28166449497162893,-0.18040540395160748,France
-0.41960096678294934,0.17955472755147647,-0.16787870478699396,Unspecified
0.4104303055275838,0.5831215472591937,2.140778704319785,Singapore
0.9004487674940431,0.055380321487563465,0.2390892943414804,United Kingdom
0.8904483907192174,0.4811211422781223,0.22738635394180193,United Kingdom
-0.35959870613399514,-0.3348820975704488,-0.19729468500781613,Poland
0.11041900228281279,-0.1663596893408526,0.25809919762363664,Norway
0.7004412319975292,0.47225154184498563,2.1574876489977237,Japan
-1.4296390210403451,-0.12201168717516937,0.10714651713681095,Japan
-1.8796559759075016,-0.3836648999527003,0.19633621444135183,Japan
0.06041711840868429,-0.3836648999527003,-0.21552869658840523,Japan
0.770443869421309,1.2128631780118952,0.6441381581851601,Portugal
-0.23959418483608674,0.02877152018815354,0.08275101263201183,Portugal
0.4004299287527581,0.0199019197550169,-0.05752731272378404,Netherlands
0.8504468836199146,-0.09540288587575946,-0.01666442523292538,Portugal
-0.45960247388225217,-0.32157769692074384,-0.17300493331743433,Japan
-2.239669539801227,-0.20183809107339917,-0.03944469464593974,Lebanon
0.8904483907192174,0.9733839663172059,0.5500715863546998,Portugal
-1.4596401513648223,-0.2594904938887873,-0.10070117750654155,Brazil
-1.1796296016697025,-0.34818649822015374,-0.07756357489954858,Japan
0.3304272913289782,-0.15749008890771596,-0.12865665570088428,Portugal
0.7504431158716577,-0.10870728652546441,-0.07371305926723738,Netherlands
0.7304423623220062,-0.17966408999055755,-0.13647568484264605,Netherlands
0.5504355803751436,0.25938113144970626,0.21519472422076336,Poland
0.2904257842296754,-0.2905340954047656,-0.13597363727104375,Czech Republic
0.8804480139443918,0.055380321487563465,0.03146980313976528,Portugal
0.9004487674940431,-0.028880882627234632,0.019780220990328983,Portugal
0.8304461300702632,-0.14862048847457932,-0.16869244486424737,Portugal
-2.7196876249928605,-0.3393168977870171,-0.1932794176225179,Portugal
0.8304461300702632,-0.31270809648760717,-0.17639124975382942,Netherlands
0.270425030680024,-0.3836648999527003,-0.21778067494173442,Netherlands
-0.99962281972284,-0.3082732962710389,-0.19183561340884123,Netherlands
-2.809691015966292,-0.392534500385837,-0.20656531067589587,Netherlands
-1.6396469333116848,-0.2905340954047656,-0.18341768938122127,Portugal
-2.4196763217480894,-0.2949688956213339,-0.16728314946369632,Portugal
0.3904295519779324,-0.20183809107339917,-0.13222553489058936,Portugal
0.7404427390968319,-0.3393168977870171,-0.1800848059457949,Portugal
-2.7296880017676863,-0.34375169800358546,-0.19972699973941488,Portugal
0.8204457532954376,-0.365925699086427,0.54867008326679,Japan
-0.9396205590738858,-0.2905340954047656,-0.18040763032664783,Netherlands
0.5604359571499693,-0.2772296947550606,-0.17416598790098464,Portugal
-0.8496171681004545,-0.2905340954047656,-0.17353592376456137,Portugal
-1.6796484404109877,-0.26392529410535565,-0.1706928428380153,Portugal
0.48043294295136374,-0.3348820975704488,-0.20244206410113993,Japan
-0.08958853321370122,-0.392534500385837,-0.21398804506047267,Poland
-0.5496058648556834,-0.19296849064026253,-0.10962226229328398,Poland
-0.029586272564747017,-0.2727948945384923,-0.16430871240976874,Poland
-1.8896563526823273,-0.3836648999527003,-0.20952193672950056,Austria
-1.6896488171858133,-0.3393168977870171,-0.05634288120230988,Austria
0.8904483907192174,-0.13975088804144267,-0.12310518953773422,United Kingdom
-1.2196311087690055,-0.3747952995195637,-0.21768382762747854,United Kingdom
0.2204231468058955,-0.19740329085683084,-0.12237716489953487,United Kingdom
0.1804216397065927,-0.37923009973613203,-0.03213995813850229,United Kingdom
0.3304272913289782,-0.2905340954047656,-0.18379839951312368,United Kingdom
0.9004487674940431,0.0021627188887436144,-0.0638413123382591,United Kingdom
0.8704476371695661,-0.2905340954047656,-0.18012154113396092,United Kingdom
0.9004487674940431,-0.15305528869114762,-0.11460377644610059,United Kingdom
-2.439677075297741,-0.3526212984367221,-0.19538890797326372,United Kingdom
0.5504355803751436,-0.2328816925893774,0.5305919179390265,United Kingdom
-1.699649193960639,-0.36149089886985875,-0.2040662046930862,United Kingdom
0.6004374642492721,-0.28166449497162893,-0.1853668807290608,United Kingdom
-0.529605111306032,-0.2949688956213339,-0.18154308159723395,United Kingdom
-1.8996567294571531,-0.32157769692074384,-0.19323155055915006,United Kingdom
0.3304272913289782,0.37025113686391425,0.06257671520374465,United Kingdom
-0.8096156610011517,-0.34818649822015374,-0.2130774576689634,United Kingdom
0.5904370874744465,0.13077192516922492,-0.15320466689594844,United Kingdom
0.9004487674940431,0.9911231671834793,0.39442459409526454,United Kingdom
-0.5096043577563807,0.09972832365324669,0.07553533112618895,United Kingdom
0.8804480139443918,1.4346031888403115,0.21633240186638983,United Kingdom
0.2204231468058955,-0.2506208934556507,-0.10344073199371064,United Kingdom
0.270425030680024,0.055380321487563465,-0.03851184350402683,United Kingdom
0.6304385945737492,-0.1707944895574209,-0.19171984190674224,United Kingdom
-1.7496510778347676,-0.28166449497162893,-0.1885884454124689,United Kingdom
0.7004412319975292,-0.028880882627234632,-0.13409235036193537,United Kingdom
0.6104378410240978,-0.1885336904236942,-0.11554108033809425,United Kingdom
-0.03958664933957272,-0.19296849064026253,-0.2133323776110852,United Kingdom
-2.0196612507550613,-0.3260124971373122,-0.1933239451233252,United Kingdom
-0.41960096678294934,-0.05548968392664456,-0.010143372739696368,United Kingdom
0.1404201326072899,0.0819891227869734,-0.08148199497059094,United Kingdom
-2.799690639191466,-0.38809970016926865,-0.22376405786271528,United Kingdom
0.8504468836199146,0.9778187665337743,0.01364321819156298,United Kingdom
-1.1796296016697025,-0.19740329085683084,-0.10484223508162037,United Kingdom
0.4004299287527581,-0.37923009973613203,-0.16998596876269942,United Kingdom
-0.45960247388225217,-0.38809970016926865,-0.21162808751768583,United Kingdom
0.6604397248982263,0.0199019197550169,-0.05343189583703268,Austria
-1.9096571062319787,-0.28609929518819727,-0.16576476168616744,Belgium
0.6604397248982263,1.96677921482851,0.21830942290223396,United Kingdom
-0.9296201822990601,0.07311952235383676,-0.04910938869616407,United Kingdom
0.08041787195833569,-0.3526212984367221,-0.18563293254638444,United Kingdom
-2.339673307549484,-0.10870728652546441,-0.16121739066622198,United Kingdom
-1.8996567294571531,-0.3836648999527003,-0.18637208905978558,United Kingdom
-0.5096043577563807,-0.392534500385837,-0.1897973670593871,United Kingdom
0.3504280448786296,-0.024446082410666314,0.018901916036905015,Belgium
0.8904483907192174,0.2815551325325478,-0.05704530252754503,United Kingdom
-1.439639397815171,-0.19296849064026253,-0.13282888252652825,United Kingdom
0.48043294295136374,-0.3570560986532904,-0.1641951672827101,United Kingdom
-1.829654092033373,-0.37036049930299536,-0.19483231421317249,United Kingdom
0.8304461300702632,-0.34375169800358546,-0.06514151536183224,United Kingdom
0.6804404784478777,-0.21514249172310412,-0.14969589983233325,United Kingdom
0.04041636485903289,-0.37036049930299536,-0.19360224200337084,United Kingdom
0.2904257842296754,-0.08653328544262281,-0.09718127856772452,United Kingdom
0.2504242771303726,-0.03775048306037128,-0.07456353453265678,United Kingdom
-1.2196311087690055,-0.37923009973613203,-0.18858510584990837,United Kingdom
0.6804404784478777,-0.05105488371007624,-0.18606930205429595,United Kingdom
-0.9296201822990601,-0.38809970016926865,-0.19115879539657027,United Kingdom
